migration_status	genomic_migration	genomic_Ne	scenario	model	simulation_id	batch	row_in_batch	N1	N2	Na	founders1	founders2	Tdem1	Tdem2	shape_N_a	shape_N_b	Tsplit	Tam	Tsc	M12	nBarriersM12	M21	nBarriersM21
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000341	3	341	0.22772	0.06466	0.65886	0.78028	0.24348	0.07722	0.13919	NA	NA	0.54637	0.54309	NA	24.90905	828	12.37963	62
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000342	3	342	0.74369	0.0434	0.44397	0.65002	0.49279	0.12954	0.35476	NA	NA	0.37957	0.30605	NA	2.46726	194	24.14303	33
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000343	3	343	1.74182	0.08634	1.53183	0.80368	0.18631	0.35962	0.46689	NA	NA	0.70987	0.5627	NA	34.93837	852	3.71851	363
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000344	3	344	1.49788	1.36446	0.83953	0.03365	0.85135	0.64427	0.29913	NA	NA	0.71349	0.36045	NA	2.89583	550	38.58053	107
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000345	3	345	1.18736	0.97482	0.21801	0.83091	0.99986	0.21192	0.05336	NA	NA	0.25173	0.25033	NA	31.19922	208	33.7057	287
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000346	3	346	0.88414	1.77423	1.8512	0.99121	0.27639	0.26151	0.09459	NA	NA	0.40163	0.21723	NA	14.51308	169	28.32539	314
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000347	3	347	0.7435	0.13665	1.7878	0.20593	0.09898	0.45014	0.36756	NA	NA	0.49889	0.25904	NA	7.15725	219	38.4599	694
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000348	3	348	1.5918	0.38919	0.22822	0.2397	0.23177	0.17654	0.16495	NA	NA	0.36614	0.30165	NA	27.3969	885	6.78717	183
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000349	3	349	0.92305	0.33513	0.75291	0.29369	0.18975	0.12271	0.57485	NA	NA	0.77993	0.5959	NA	6.82342	578	4.05123	189
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000350	3	350	0.6783	1.77246	1.59815	0.69446	0.30458	0.0914	0.12673	NA	NA	0.22077	0.13517	NA	38.5362	98	9.42349	403
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000351	3	351	1.35897	0.88067	0.49107	0.04929	0.68938	0.45214	0.39508	NA	NA	0.64651	0.62079	NA	27.85008	382	39.77032	334
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000352	3	352	0.93277	1.32672	1.51954	0.57242	0.44696	0.23115	0.42101	NA	NA	0.54256	0.29101	NA	34.1897	459	12.31032	476
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000353	3	353	0.17394	1.16263	0.78326	0.61904	0.38457	0.01227	0.0357	NA	NA	0.05555	0.04709	NA	4.27924	569	13.60735	559
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000354	3	354	0.79096	1.86801	1.34271	0.45105	0.26968	0.16865	0.04386	NA	NA	0.29931	0.24623	NA	31.72449	222	30.74006	522
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000355	3	355	0.08106	1.3392	0.37934	0.51349	0.63829	0.03382	0.11316	NA	NA	0.18535	0.12981	NA	4.61363	501	23.69803	553
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000356	3	356	1.70655	1.32966	0.75411	0.65361	0.64611	0.05813	0.18672	NA	NA	0.34357	0.32063	NA	10.17786	827	22.9479	379
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000357	3	357	1.34293	0.31802	1.6701	0.87933	0.01833	0.03215	0.15845	NA	NA	0.26274	0.24958	NA	32.31834	854	20.83653	354
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000358	3	358	0.10825	1.62954	0.53916	0.08246	0.43169	0.45421	0.2418	NA	NA	0.48988	0.321	NA	13.44895	493	9.41188	857
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000359	3	359	0.1262	1.85201	1.38004	0.72824	0.7418	0.54514	0.2101	NA	NA	0.55163	0.5131	NA	26.95664	477	26.43667	455
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000360	3	360	0.62892	0.11755	0.51099000000000006	0.10523	0.26834	0.14205	0.4868	NA	NA	0.54804	0.53916	NA	29.43036	468	3.14275	397
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000361	3	361	1.82401	0.67188	0.46962	0.05862	0.86394	0.41859	0.37016	NA	NA	0.47153	0.29972	NA	19.77917	693	30.5818	753
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000362	3	362	0.17272	0.67325	0.75256	0.16065	0.11074	0.15863	0.17562	NA	NA	0.21602	0.1987	NA	14.50633	731	1.28538	397
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000363	3	363	0.02214	1.83466	0.87287	0.33874	0.39633	0.02025	0.18991	NA	NA	0.77385	0.56567	NA	29.63019	783	8.70977	675
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000364	3	364	0.513	0.28479	1.2236	0.21567	0.49317	0.10984	0.23715	NA	NA	0.74524	0.65268	NA	24.14674	19	22.5872	500
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000365	3	365	0.54091	0.05302	1.86923	0.57017	0.6604	0.0244	0.03771	NA	NA	0.0404	0.0349	NA	11.67043	414	38.1409	677
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000366	3	366	0.00887	1.66301	1.6249	0.48189	0.62738	0.72785	0.65116	NA	NA	0.73198	0.66143	NA	32.12569	718	26.09756	699
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000367	3	367	0.31656	0.65701	1.12684	0.50748	0.82	0.09152	0.09673	NA	NA	0.14471	0.1405	NA	15.11558	782	4.78863	517
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000368	3	368	1.96136	1.45357	1.8129	0.95147	0.40573	0.29065	0.21876	NA	NA	0.29829	0.17939	NA	17.48542	517	3.06125	853
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000369	3	369	1.91244	0.33805	1.41987	0.24806	0.79256	0.38378	0.34454	NA	NA	0.39329	0.20614	NA	32.12006	333	21.10677	718
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000370	3	370	1.72651	1.54654	0.30229	0.2529	0.44882	0.19292	0.20246	NA	NA	0.67931	0.61153	NA	8.52914	495	9.86902	295
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000371	3	371	1.24217	1.20267	0.48383	0.49006	0.73235	0.17353	0.19933	NA	NA	0.25027	0.21304	NA	37.90494	114	32.82446	859
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000372	3	372	0.46384	0.33857	0.51464	0.73133	0.69869	0.63459	0.46997	NA	NA	0.6523	0.42106	NA	28.7605	34	27.20211	16
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000373	3	373	0.49657	1.29302	0.67966	0.14277	0.26351	0.0628	0.12424	NA	NA	0.12799	0.10501	NA	14.58269	388	39.23611	447
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000374	3	374	1.40218	1.30579	1.67415	0.68139	0.75272	0.44196	0.21876	NA	NA	0.60559	0.34172	NA	32.38852	778	36.0121	133
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000375	3	375	0.43935	0.57953	1.76209	0.78806	0.18671	0.03473	0.00719	NA	NA	0.09389	0.07466	NA	36.31428	484	9.77772	542
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000376	3	376	0.25295	1.1439	1.63455	0.61496	0.34171	0.07094	0.05419	NA	NA	0.23748	0.15196	NA	33.42198	876	9.0553	468
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000377	3	377	0.83287	1.67936	0.18575	0.05474	0.17421	0.06292	0.02921	NA	NA	0.19725	0.16401	NA	21.44094	619	22.2176	186
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000378	3	378	1.30664	1.12319	1.76695	0.45006	0.28073	0.25456	0.50518	NA	NA	0.64299	0.50334	NA	15.5111	417	15.2011	319
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000379	3	379	0.47095	0.38542	0.64447	0.91968	0.08199	0.44488	0.19138	NA	NA	0.64555	0.54952	NA	24.27861	747	17.61506	609
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000380	3	380	1.32146	0.66793	1.23515	0.08715	0.46989	0.10776	0.25162	NA	NA	0.48484	0.44477	NA	34.65294	297	34.41344	749
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000381	3	381	1.46457	0.32411	0.71122	0.79286	0.89887	0.11389	0.01032	NA	NA	0.23391	0.15141	NA	3.15424	444	34.13288	714
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000382	3	382	0.38513	1.8139	1.47619	0.96881	0.38437	0.41086	0.75825	NA	NA	0.84101	0.75569	NA	39.2851	102	34.33106	486
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000383	3	383	1.52013	1.99281	0.69516	0.05426	0.05473	0.21221	0.00486	NA	NA	0.35737	0.20696	NA	13.29994	512	9.85829	401
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000384	3	384	0.71189	0.11756	0.93185	0.74459	0.28108	0.00682	0.20905	NA	NA	0.23452	0.12034	NA	10.15012	493	19.78681	628
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000385	3	385	0.81364	1.49375	1.83705	0.16881	0.61279	0.67165	0.52113	NA	NA	0.8116	0.41403	NA	17.6278	432	7.43517	685
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000386	3	386	1.31823	1.7537	1.96597	0.92069	0.80723	0.47581	0.24328	NA	NA	0.47769	0.26813	NA	30.86715	90	25.9597	629
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000387	3	387	1.43321	1.73556	1.11368	0.69333	0.98089	0.25107	0.0964	NA	NA	0.32194	0.24817	NA	1.32351	128	38.74026	253
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000388	3	388	1.98736	0.92834	0.94025	0.67359	0.17874	2.3e-4	2e-5	NA	NA	0.00291	0.00164	NA	16.67625	6	30.78847	56
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000389	3	389	1.263	0.63263	1.53072	0.22985	0.89298	0.01438	1.4e-4	NA	NA	0.03232	0.02785	NA	11.67155	320	15.34934	755
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000390	3	390	1.69539	0.15396	1.89379	0.82366	0.6488	0.47226	0.41688	NA	NA	0.53671	0.44104	NA	37.43015	691	29.12084	891
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000391	3	391	0.54053	0.80174	1.62042	0.55449	0.74176	0.30698	0.30901	NA	NA	0.33829	0.32689	NA	12.68514	411	34.1288	314
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000392	3	392	0.60612	1.8032300000000001	0.07206	0.95704	0.40298	0.35024	0.15068	NA	NA	0.46629	0.36314	NA	27.50916	40	19.36975	593
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000393	3	393	1.66865	0.56728	1.91347	0.95771	0.51057	0.02208	0.01917	NA	NA	0.02954	0.01903	NA	31.74079	543	21.88072	326
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000394	3	394	0.36533	1.42304	0.54969	0.3987	0.24572	0.12743	0.09512	NA	NA	0.24225	0.20181	NA	2.71138	626	21.10893	351
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000395	3	395	1.60137	1.59247	0.9101	0.2921	0.36467	0.04698	0.32974	NA	NA	0.3731	0.37155	NA	8.06318	507	14.82266	463
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000396	3	396	1.11136	0.82926	1.0079	0.31316	0.96756	0.67827	0.41095	NA	NA	0.84744	0.77742	NA	5.58204	444	36.61303	146
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000397	3	397	1.36381	1.2011	1.12733	0.36486	0.6632	0.03365	0.0167	NA	NA	0.03666	0.02511	NA	39.51722	712	20.95055	529
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000398	3	398	1.65139	1.20145	0.59201	0.44878	0.1273	0.2205	0.12586	NA	NA	0.53936	0.27544	NA	27.686	518	36.04178	412
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000399	3	399	1.09232	0.43839	0.44944	0.83338	0.71631	0.33124	0.39296	NA	NA	0.46605	0.29481	NA	32.31471	333	38.39643	177
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000400	3	400	0.33157	1.15422	0.26497	0.47716	0.54604	0.24839	0.079	NA	NA	0.73422	0.39814	NA	37.16689	489	26.11469	159
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000401	3	401	0.27002	1.95832	0.26116	0.40389	0.69621	0.34817	0.29242	NA	NA	0.4755	0.37874	NA	28.73527	186	22.85743	866
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000402	3	402	1.45549	1.96278	0.20532	0.0421	0.64911	0.42848	0.26332	NA	NA	0.73996	0.50487	NA	11.09686	587	4.6504200000000004	858
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000403	3	403	1.4418	1.49047	1.33101	0.84112	0.51761	0.24753	0.21039	NA	NA	0.30033	0.21372	NA	33.12461	36	32.65988	885
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000404	3	404	0.7105	1.20762	0.21717	0.53444	0.52966	0.44082	0.04611	NA	NA	0.49094	0.32517	NA	27.91328	192	34.01757	54
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000405	3	405	1.88548	0.18158	1.0047	0.01977	0.4205	0.6459	0.35767	NA	NA	0.673	0.3912	NA	5.17495	505	9.11664	681
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000406	3	406	0.50515	0.33962	0.26299	0.5848	0.34564	0.29184	0.18458	NA	NA	0.815	0.54298	NA	16.37908	682	17.48065	478
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000407	3	407	1.19886	1.32814	0.27506	0.51896	0.73048	0.07294	0.14239	NA	NA	0.15692	0.08749	NA	24.68891	828	4.84395	344
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000408	3	408	1.82965	1.58241	0.90497	0.17944	0.76648	0.40758	0.11749	NA	NA	0.47336	0.24172	NA	12.76291	410	13.30997	99
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000409	3	409	0.40941	1.04216	0.89157	0.12892	0.79025	0.53143	0.14338	NA	NA	0.76887	0.59401	NA	3.32457	731	14.7131	899
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000410	3	410	1.86362	1.74319	1.72327	0.55229	0.34679	0.04271	0.14707	NA	NA	0.48812	0.38843	NA	11.90271	739	5.75253	124
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000411	3	411	1.84051	0.12524	0.45053	0.7181	0.6357	0.00896	0.16065	NA	NA	0.82331	0.54932	NA	35.0717	259	8.35703	427
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000412	3	412	1.67607	0.13162	0.67129	0.66602	0.48706	0.03385	0.48163	NA	NA	0.84599	0.65713	NA	36.45594	719	25.77749	399
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000413	3	413	0.71062	1.33171	0.79962	0.77901	0.94767	2.7e-4	0.00325	NA	NA	0.10501	0.08437	NA	33.06595	36	21.24977	788
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000414	3	414	0.70895	1.1454	0.9672	0.82927	0.92982	0.19529	0.61271	NA	NA	0.76106	0.7347	NA	2.34593	494	26.00334	643
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000415	3	415	0.08105	1.16816	0.38852	0.73451	0.25101	0.27592	0.21892	NA	NA	0.32283	0.2263	NA	20.77782	399	6.619	494
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000416	3	416	1.2068	1.32717	1.81284	0.92723	0.90589	0.0391	0.11671	NA	NA	0.18667	0.1025	NA	36.75786	744	10.9797	164
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000417	3	417	1.97337	1.83726	1.51225	0.73476	0.22584	0.30629	0.02687	NA	NA	0.39676	0.2826	NA	39.99822	774	32.9575	861
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000418	3	418	1.19323	1.47669	0.26781	0.9731	0.33012	0.08517	0.06676	NA	NA	0.39115	0.24763	NA	24.34849	36	39.93498	886
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000419	3	419	0.75212	0.60079	1.25298	0.73238	0.12673	0.5316	0.50707	NA	NA	0.85536	0.56699	NA	33.62624	58	29.37932	663
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000420	3	420	0.08808	0.25481	0.45221	0.88521	0.7058	0.61775	0.11022	NA	NA	0.83706	0.67515	NA	24.05698	847	13.80491	294
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000421	3	421	0.36347	1.01361	1.47856	0.85699	0.77406	0.12917	0.40863	NA	NA	0.62282	0.31146	NA	26.84504	653	14.69612	600
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000422	3	422	1.701	0.55055	0.88139	0.00162	0.58602	0.42286	0.21239	NA	NA	0.51974	0.4382	NA	6.15361	290	32.52285	278
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000423	3	423	1.81281	0.60943	0.29273	0.81416	0.95042	0.70433	0.44628	NA	NA	0.77388	0.56042	NA	18.33537	794	34.28698	322
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000424	3	424	0.59389	1.09645	0.09712	0.81777	0.25549	0.0158	7.4e-4	NA	NA	0.03401	0.03163	NA	27.97706	154	24.78408	832
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000425	3	425	0.01316	0.16173	0.32441	0.99625	0.96305	0.20139	0.20512	NA	NA	0.2543	0.17236	NA	29.65939	68	8.53324	137
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000426	3	426	1.18067	0.35353	0.223	0.89453	0.31325	0.29327	0.13007	NA	NA	0.35541	0.23735	NA	10.59339	619	36.71884	647
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000427	3	427	1.63516	0.397	0.22682	0.7093	0.35697	0.03622	0.03829	NA	NA	0.07765	0.06799	NA	6.24325	417	11.83884	472
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000428	3	428	0.12462	0.16297	0.59493	0.62384	0.30901	0.07852	0.00768	NA	NA	0.11568	0.07359	NA	24.00069	210	26.24176	649
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000429	3	429	1.33274	1.68503	0.8037	0.48826	0.35775	0.41865	0.67156	NA	NA	0.73133	0.57663	NA	12.89283	99	22.53183	131
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000430	3	430	1.66065	1.39776	0.98323	0.05318	0.14931	0.21656	0.15511	NA	NA	0.31672	0.18345	NA	26.8801	781	33.56097	133
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000431	3	431	0.3354	0.071	1.36294	0.06214	0.97914	0.02128	0.05881	NA	NA	0.16237	0.09629	NA	38.84921	829	3.70603	765
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000432	3	432	0.2458	0.87975	1.6142	0.2583	0.56654	0.1098	0.27359	NA	NA	0.29927	0.27302	NA	1.31773	743	19.51463	258
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000433	3	433	0.40093	1.01882	0.43322	0.61646	0.14271	0.00111	0.36899	NA	NA	0.43094	0.25288	NA	27.82418	788	37.67387	497
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000434	3	434	0.73393	1.59102	0.85655	0.58601	0.80272	0.00472	0.07577	NA	NA	0.1038	0.06805	NA	13.84696	291	37.96439	858
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000435	3	435	1.01731	0.32386	0.68389	0.01009	0.81553	0.15801	0.10269	NA	NA	0.77818	0.4005	NA	14.00774	517	34.80467	567
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000436	3	436	1.78243	0.86029	1.42767	0.89162	0.79187	0.11519	0.16063	NA	NA	0.1728	0.16503	NA	14.25814	383	21.03677	294
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000437	3	437	0.52342	1.71506	1.36896	0.18623	0.23063	0.25945	0.28458	NA	NA	0.30875	0.17799	NA	31.29933	571	6.62664	107
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000438	3	438	1.34029	0.25387	5.1e-4	0.29167	0.26036	0.16287	0.11691	NA	NA	0.17527	0.09617	NA	22.15281	650	33.27397	573
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000439	3	439	0.27843	1.0313	0.57028	0.28473	0.87336	0.49978	0.27272	NA	NA	0.67243	0.48484	NA	32.24723	479	31.78861	710
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000440	3	440	1.10249	0.49131	0.67004	0.33055	0.38516	0.21492	0.36817	NA	NA	0.54017	0.45618	NA	38.48551	875	18.3523	292
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000441	3	441	0.26974	1.8303	1.2291	0.49126	0.29863	0.66501999999999994	0.74494	NA	NA	0.83246	0.48621	NA	13.7761	192	25.28452	147
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000442	3	442	0.13895	1.42716	0.80586	0.43264	0.74685	0.19993	0.24279	NA	NA	0.26276	0.21345	NA	31.46132	626	32.14633	214
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000443	3	443	0.05869	1.02558	1.02055	0.97978	0.55193	0.06895	0.22856	NA	NA	0.26841	0.15032	NA	38.40468	669	31.63434	783
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000444	3	444	0.3983	1.92931	0.52485	0.68718	0.8703	0.24216	0.23997	NA	NA	0.35396	0.27058	NA	21.45806	824	12.90742	796
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000445	3	445	1.88675	1.79678	1.26649	0.38708	0.34748	0.17901	0.1166	NA	NA	0.18854	0.17508	NA	5.24429	321	12.60332	514
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000446	3	446	1.88812	1.58129	1.73871	0.51088	0.50038	0.32841	0.34419	NA	NA	0.50629	0.44754	NA	3.69142	553	20.94894	44
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000447	3	447	1.90001	0.68329	1.06592	0.46894	0.24209	0.02396	0.05747	NA	NA	0.06194	0.0331	NA	12.30603	141	34.23794	772
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000448	3	448	1.56608	1.91017	0.93389	0.48104	0.02864	0.24129	0.33249	NA	NA	0.77978	0.54142	NA	17.04961	720	16.28401	191
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000449	3	449	1.3513	0.19892	1.03629	0.96533	0.08984	0.57819	0.51192	NA	NA	0.61272	0.38444	NA	9.89068	630	10.97104	119
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000450	3	450	1.71168	0.10765	1.94228	0.84115	0.92735	0.09079	0.06661	NA	NA	0.26465	0.20541	NA	5.49151	211	1.42899	49
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000451	3	451	0.71964	0.03023	1.39127	0.4478	0.19794	0.08431	0.05065	NA	NA	0.11307	0.06852	NA	22.40384	610	8.37097	307
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000452	3	452	0.37062	1.28783	1.4749	0.65373	0.37585	0.17805	0.24651	NA	NA	0.81275	0.49436	NA	38.38036	490	13.48757	283
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000453	3	453	1.62405	0.55649	0.03063	0.62734	0.79028	0.01543	0.44047	NA	NA	0.78665	0.76188	NA	27.48434	791	6.85474	483
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000454	3	454	0.96923	0.44787	0.21741	0.88376999999999994	0.76648	0.55827	0.39509	NA	NA	0.86055	0.7375	NA	7.33961	58	18.62002	598
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000455	3	455	0.71034	1.90656	0.3253	0.48026	0.1601	0.070930000000000007	0.07134	NA	NA	0.08586	0.05559	NA	32.09384	284	31.45282	465
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000456	3	456	1.16641	0.76925	0.84043	0.36959	0.19309	0.07115	0.02198	NA	NA	0.14701	0.11035	NA	39.60384	479	21.93539	1
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000457	3	457	1.67239	1.94555	1.2237	0.26687	0.4537	0.33721	0.19515	NA	NA	0.4007	0.38313	NA	29.09523	231	27.63156	9
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000458	3	458	0.44216	0.06825	0.91194	0.23956	0.49965	0.43168	0.43358	NA	NA	0.4672	0.46063	NA	36.04991	817	37.28809	512
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000459	3	459	0.44402	0.12593	0.75278	0.21151	0.52205	0.44102	0.00555	NA	NA	0.54553	0.44459	NA	38.61321	389	2.41988	696
isolation	heterogeneous	homogeneous	AM	AM_2M_1N	AM_2M_1N_03_000460	3	460	1.10123	1.2331	0.12872	0.49322	0.19247	0.49333	0.36511	NA	NA	0.81817	0.6662	NA	10.91147	1	28.43887	251
